name;coords;phone-number;rating;address;working-hours;category;place_id
Стадион;[49.157899, 55.758417];;4.1;Оренбургский тракт, 11, Казань;['Mo 09:00-18:00', 'Tu 09:00-18:00', 'We 09:00-18:00', 'Th 09:00-18:00', 'Fr 09:00-18:00'];спорт;698
Динамо;[49.129922, 55.792712];+7 (843) 291-35-25;4.4;ул. Горького, 10А, Казань;['Mo 08:00-22:00', 'Tu 08:00-22:00', 'We 08:00-22:00', 'Th 08:00-22:00', 'Fr 08:00-22:00', 'Sa 08:00-22:00', 'Su 08:00-22:00'];спорт;699
Стадион;[49.157961, 55.754435];;4.2;Оренбургский тракт, 11, Казань;['Mo 16:00-21:00', 'Tu 16:00-21:00', 'We 16:00-21:00', 'Th 16:00-21:00', 'Fr 16:00-21:00', 'Sa 11:00-21:00', 'Su 11:00-21:00'];спорт;700
Стадион;[49.176307, 55.821218];;4.2;Республика Татарстан, Казань, Советский район;[];спорт;701
АК Барс Арена;[49.161006, 55.821283];+7 (843) 294-71-20;5.0;просп. Ямашева, 115А, Казань;[];спорт;702
Ракета;[49.231282, 55.872056];;4.1;Республика Татарстан, Казань, посёлок Дербышки;['Mo 09:00-18:00', 'Tu 09:00-18:00', 'We 09:00-18:00', 'Th 09:00-18:00', 'Fr 09:00-18:00'];спорт;703
Стадион;[49.187882, 55.740147];;4.4;просп. Победы, 7, Казань;['Mo 06:15-22:00', 'Tu 06:15-22:00', 'We 06:15-22:00', 'Th 06:15-22:00', 'Fr 06:15-22:00', 'Sa 06:15-22:00', 'Su 07:45-21:00'];спорт;704
Каи Олимп;[49.139819, 55.821183];+7 (843) 562-03-85;4.9;Чистопольская ул., 65А, Казань;['Mo 06:00-22:00', 'Tu 06:00-22:00', 'We 06:00-22:00', 'Th 06:00-22:00', 'Fr 06:00-22:00', 'Sa 06:00-22:00', 'Su 08:00-22:00'];спорт;705
Центральный;[49.098921, 55.796788];+7 (843) 292-57-02;4.7;ул. Ташаяк, 2А, Казань;[];спорт;706
Тасма;[49.061749, 55.835465];;4.2;Республика Татарстан, Казань, Московский район, посёлок Урицкого;['Mo 08:00-22:00', 'Tu 08:00-22:00', 'We 08:00-22:00', 'Th 08:00-22:00', 'Fr 08:00-22:00', 'Sa 08:00-22:00', 'Su 08:00-22:00'];спорт;707
Трудовые резервы;[49.153656, 55.795771];+7 (843) 236-31-63;4.6;ул. Николая Ершова, 7А, Казань;[];спорт;708
Футбольный манеж Максат;[49.187904, 55.757303];+7 (843) 202-01-37;4.7;ул. Хусаина Мавлютова, 4, Казань;['Mo 08:00-22:00', 'Tu 08:00-22:00', 'We 08:00-22:00', 'Th 08:00-22:00', 'Fr 08:00-22:00', 'Sa 08:00-22:00', 'Su 08:00-22:00'];спорт;709
Центр хоккея на траве;[49.157208, 55.758457];+7 (843) 533-36-54;4.8;Оренбургский тракт, 11, Казань;['Mo 08:00-22:00', 'Tu 08:00-22:00', 'We 08:00-22:00', 'Th 08:00-22:00', 'Fr 08:00-22:00', 'Sa 08:00-22:00', 'Su 08:00-22:00'];спорт;710
Олимпиец;[48.925152, 55.847063];+7 (950) 312-17-20;5.0;Горьковское ш., 160А, Казань;['Mo 08:00-22:00', 'Tu 08:00-22:00', 'We 08:00-22:00', 'Th 08:00-22:00', 'Fr 08:00-22:00'];спорт;711
МАУ Спортивная школа олимпийского резерва Тасма;[49.062783, 55.836056];+7 (843) 560-71-36;4.6;ул. Гагарина, 56, Казань;['Mo 08:00-22:00', 'Tu 08:00-22:00', 'We 08:00-22:00', 'Th 08:00-22:00', 'Fr 08:00-22:00', 'Sa 08:00-22:00', 'Su 08:00-22:00'];спорт;712
Водник;[49.096806, 55.772477];;3.8;Портовая ул., 2, Казань;['Mo 09:00-18:00', 'Tu 09:00-18:00', 'We 09:00-18:00', 'Th 09:00-18:00', 'Fr 09:00-18:00'];спорт;713
Олимп;[49.140527, 55.821694];;4.4;Чистопольская ул., 65, Казань;['Mo 08:00-22:00', 'Tu 08:00-22:00', 'We 08:00-22:00', 'Th 08:00-22:00', 'Fr 08:00-22:00', 'Sa 08:00-22:00', 'Su 08:00-22:00'];спорт;714
Электрон;[49.109719, 55.772828];+7 (843) 237-52-39;4.5;ул. Карима Тинчурина, 27А, Казань;['Mo 09:00-12:00,13:00-17:00', 'Tu 09:00-12:00,13:00-17:00', 'We 09:00-12:00,13:00-17:00', 'Th 09:00-12:00,13:00-17:00', 'Fr 09:00-12:00,13:00-17:00'];спорт;715
Берёзовский лес;[49.265003, 55.905757];;4.0;Республика Татарстан, Высокогорский район, Берёзовский лес;[];парк;716
Солдатский лес;[49.209488, 55.856666];;4.2;Республика Татарстан, Казань, Солдатский лес;[];парк;717
Восточный парк;[48.934107, 55.814887];;4.2;Республика Татарстан, Казань, Восточный парк;[];парк;718
Берёзовая роща Приволжского района;[49.1605, 55.71203];;4.5;Республика Татарстан, Казань, Приволжский район, Березовая роща Приволжского района;[];парк;719
Царицынский лес;[49.212212, 55.829638];;4.2;Республика Татарстан, Казань, Царицынский лес;[];парк;720
Фермский лес;[49.16465, 55.724587];;4.5;Республика Татарстан, Казань, Фермский лес;[];парк;721
Кадышевский лес;[49.149903, 55.906891];;4.0;Республика Татарстан, городской округ Казань, Кадышевский лес;[];парк;722
Макарьевский лес;[48.723953, 55.781783];;4.2;Республика Татарстан, Верхнеуслонский район, Макарьевский лес;[];парк;723
Горкинский лес;[49.213934, 55.758463];;4.2;Республика Татарстан, Казань, Горкинский лес;['Mo 00:00-23:59', 'Tu 00:00-23:59', 'We 00:00-23:59', 'Th 00:00-23:59', 'Fr 00:00-23:59', 'Sa 00:00-23:59', 'Su 00:00-23:59'];парк;724
Троицкий лес;[49.174346, 55.817288];;3.9;Республика Татарстан, Казань, Троицкий лес;['Mo 00:00-23:59', 'Tu 00:00-23:59', 'We 00:00-23:59', 'Th 00:00-23:59', 'Fr 00:00-23:59', 'Sa 00:00-23:59', 'Su 00:00-23:59'];парк;725
Дурандин лес;[49.406481, 56.051518];;4.0;Республика Татарстан, Высокогорский район, Дурандин лес;[];парк;726
Архиерейский лес;[49.166563, 55.744305];;4.5;Республика Татарстан, Казань, Архиерейский лес;['Mo 00:00-23:59', 'Tu 00:00-23:59', 'We 00:00-23:59', 'Th 00:00-23:59', 'Fr 00:00-23:59', 'Sa 00:00-23:59', 'Su 00:00-23:59'];парк;727
Соловьиная роща;[49.220778, 55.754761];;4.4;Республика Татарстан, Казань, Соловьиная роща;['Mo 00:00-23:59', 'Tu 00:00-23:59', 'We 00:00-23:59', 'Th 00:00-23:59', 'Fr 00:00-23:59', 'Sa 00:00-23:59', 'Su 00:00-23:59'];парк;728
Шульцкий лес;[49.413799, 56.039942];;4.0;Республика Татарстан, Высокогорский район, Шульцкий лес;[];парк;729
Казённый лес;[48.722255, 55.915391];;4.2;Республика Татарстан, Волжско-Камский заповедник;[];парк;730
Константиновский лес;[49.277837, 55.825414];;4.1;Республика Татарстан, Казань, Константиновский лес;[];парк;731
Ново-Сосновский лес;[49.232954, 55.844251];;4.2;Республика Татарстан, Казань, Ново-Сосновский лес;[];парк;732
Барский лес;[50.030826, 55.778811];;4.3;Республика Татарстан, Пестречинский район, Ковалинское сельское поселение, Барский лес;[];парк;733
Приволжское лесничество;[48.857512, 55.764736];;4.0;Республика Татарстан, Верхнеуслонский район, Приволжское лесничество;[];парк;734
Дербышкинский лес;[49.206582, 55.88031];;4.1;Республика Татарстан, городской округ Казань, Дербышкинский лес;[];парк;735
Отарский лес;[49.103133, 55.704544];;3.6;Республика Татарстан, Казань, Отарский лес;[];парк;736
Каменная гора;[49.384992, 55.986919];;4.0;Республика Татарстан, Высокогорский район, Каменная гора;[];парк;737
Куземетьевский лес;[48.876692, 55.809412];;4.2;Республика Татарстан, Казань, Куземетьевский лес;[];парк;738
Азинский лес;[49.241186, 55.777248];;4.2;Республика Татарстан, Казань, Азинский лес;['Mo 00:00-23:59', 'Tu 00:00-23:59', 'We 00:00-23:59', 'Th 00:00-23:59', 'Fr 00:00-23:59', 'Sa 00:00-23:59', 'Su 00:00-23:59'];парк;739
Чёрный бор;[49.105415, 55.684085];;4.2;Республика Татарстан, Чёрный бор;[];парк;740
лес Увал;[49.136754, 55.704045];;3.6;Республика Татарстан, Казань, Приволжский район;[];парк;741
Барский лес;[49.43048, 55.844228];;4.0;Республика Татарстан, Высокогорский район, Барский лес;[];парк;742
лес Ели;[49.607372, 55.94364];;4.1;Республика Татарстан, Высокогорский район, лес Ели;[];парк;743
Ометьевский лес;[49.210167, 55.764802];;4.3;Республика Татарстан, Казань, Ометьевский лес;['Mo 00:00-23:59', 'Tu 00:00-23:59', 'We 00:00-23:59', 'Th 00:00-23:59', 'Fr 00:00-23:59', 'Sa 00:00-23:59', 'Su 00:00-23:59'];парк;744
Ноксинский лес;[49.236671, 55.76424];;4.4;Республика Татарстан, Казань, Ноксинский лес;['Mo 00:00-23:59', 'Tu 00:00-23:59', 'We 00:00-23:59', 'Th 00:00-23:59', 'Fr 00:00-23:59', 'Sa 00:00-23:59', 'Su 00:00-23:59'];парк;745
Ново-Сосновский лес;[49.263814, 55.840866];;4.1;Республика Татарстан, Казань, Советский район, Ново-Сосновский лес;[];парк;746
Усадский лес;[49.193637, 55.675768];;4.5;Республика Татарстан, Казань, Приволжский район, Усадский лес;[];парк;747
лес на Дубравной;[49.213038, 55.732393];;4.5;Республика Татарстан, Казань, лес на Дубравной;[];парк;748
Дубки;[48.987191, 55.800936];;4.2;Республика Татарстан, Казань, Дубки;[];парк;749
лес Степанов;[49.522955, 55.775608];;4.1;Республика Татарстан, Пестречинский район, Шигалеевское сельское поселение, лес Степанов;[];парк;750
Ново-Сосновский лес;[49.254674, 55.839259];;4.1;Республика Татарстан, Казань, Советский район, Ново-Сосновский лес;[];парк;751
Овражный лес;[49.182364, 55.707491];;4.5;Республика Татарстан, Казань, Овражный лес;[];парк;752
Русско-Немецкая Швейцария;[49.163771, 55.804361];;3.5;Республика Татарстан, Казань, Русско-Немецкая Швейцария;[];парк;753
Кураловский лес;[48.829245, 55.656977];;4.5;Республика Татарстан, Верхнеуслонский район, Октябрьское сельское поселение;[];парк;754
